product_id,tn
20001,1172.0193502936563
20001,1259.8151438538457
20002,842.2966439690388
20002,920.3927719760949
20003,636.4271398195078
20003,714.9359852965449
20004,419.8051082987181
20004,473.5516645404654
20005,349.90776405871753
20005,376.96785145074546
20006,446.3332575408506
20006,488.6357335909991
20007,453.1087470256107
20007,460.25833312558456
20008,427.9887788799447
20008,459.714533738687
20009,374.1114361185423
20009,425.74619771393253
20010,246.49192267404476
20010,307.76584281384106
20011,253.02186579099842
20011,313.8259281104719
20012,348.5983319886973
20012,385.1158154984595
20013,317.2599065538863
20013,347.06021709173496
20014,333.5185919748226
20014,363.89028850071867
20015,355.90585746227856
20015,385.48886178245004
20016,321.3166618347168
20016,341.0245622446839
20017,269.30214519232095
20017,297.3249539120096
20018,272.97188337084276
20018,306.56047358983
20019,276.72952173797177
20019,369.1299989727181
20020,184.2534460148341
20020,212.98757005073654
20021,197.7779750555334
20021,223.54564403480208
20022,124.78146802875358
20022,182.9074655989526
20023,198.94037875323227
20023,227.82818909765967
20024,192.4178383249632
20024,205.05807935687858
20025,179.52004137173503
20025,190.68000745101713
20026,210.12783625428105
20026,219.45634433585153
20027,172.5871869476748
20027,204.24994901200415
20028,177.57009092518982
20028,196.62391189790108
20029,173.66934840779908
20029,195.71322169774015
20030,159.45092391967773
20030,192.08385591103996
20031,159.98679821927783
20031,169.79748532469844
20033,155.26394142903072
20033,164.83164247324768
20035,128.26951518528898
20035,141.74139210875603
20037,80.65906532717423
20037,108.32088569856026
20038,118.08228801673567
20038,133.61327364746953
20039,136.52468906993596
20039,145.2846137033382
20041,114.32101609673299
20041,132.54447703294352
20042,121.727083716594
20042,132.187716148269
20043,133.48279222300354
20043,142.994490986139
20044,107.66182894102285
20044,120.36587870960504
20045,144.29824141381494
20045,159.5852823929048
20046,115.7354469567957
20046,133.91739235461597
20047,126.07169798730125
20047,138.88533866237586
20050,110.91535385561662
20050,121.982200380782
20051,106.21635950115365
20051,114.71438466998893
20052,128.11507104148328
20052,145.5603630173374
20053,117.06873305414764
20053,129.65527276589836
20054,93.89642428008604
20054,105.53044407804248
20055,114.87830248013348
20055,117.67109191249793
20056,96.51085711197115
20056,130.6216124145078
20057,113.88833185652612
20057,121.96428822799467
20058,104.54105027964417
20058,110.77654021894428
20059,95.26543794551365
20059,105.00809599648059
20061,92.90371751113676
20061,102.65854249873631
20062,89.62884467756244
20062,94.39343770792786
20063,93.84661106324532
20063,103.37407356584576
20065,90.1256489686563
20065,97.358557768271
20066,88.23052691070127
20066,96.80021948209951
20067,94.01784089585425
20067,104.15205404792033
20068,98.3971061303582
20068,103.35272678858797
20069,94.77428759991282
20069,106.96861113964671
20070,96.95123496525724
20070,100.70583907651229
20071,78.5681295663538
20071,89.99343361653072
20072,97.99411354602222
20072,109.83380876460545
20073,69.16159285961743
20073,74.25785792713434
20074,87.61176301392031
20074,89.42047374349245
20075,85.41866792759426
20075,100.00229454040527
20076,73.82653470106527
20076,81.01456853033791
20077,73.54462316002645
20077,96.42381638540348
20079,77.17577587718695
20079,81.45520486965985
20080,64.14953634772502
20080,74.06059708393795
20081,71.9152895430444
20081,76.47691686388472
20082,67.82610021510594
20082,77.02233098258435
20084,68.88827755081822
20084,86.78792694252981
20086,53.51390837279843
20086,57.72238511098942
20087,57.35933760522117
20087,62.82041393871039
20090,44.774059497134786
20090,55.33186602256667
20091,64.61072016433931
20091,75.36638449279354
20092,43.60576504720768
20092,52.2362706493324
20093,68.56799349986332
20093,74.17959363695601
20094,65.02497030983508
20094,74.25443176484444
20095,69.30361642971845
20095,78.15460107024286
20096,57.96018346598451
20096,63.8955406672518
20097,53.35676516949291
20097,68.6424948732618
20099,74.53969830526432
20099,77.10093578822176
20100,65.13032817840576
20100,70.91728018371151
20101,62.38677836136079
20101,67.40492408376345
20102,56.43081217752376
20102,87.60265143488495
20103,69.48851805673519
20103,73.09285769664066
20106,57.80215139791999
20106,62.33779308157907
20107,60.588892735226054
20107,75.06937552170015
20108,56.583599815905934
20108,64.8156832171158
20109,64.19769297855001
20109,70.55546434160689
20111,58.63839211262447
20111,65.45632013132874
20114,54.566325295139364
20114,61.37193400423291
20116,51.83427681721432
20116,61.48722739958427
20117,52.81376803760797
20117,56.66051880742462
20118,54.88325081408863
20118,61.234062799265686
20119,57.1423744953854
20119,61.53665641999581
20120,61.36186862999285
20120,63.63896625142702
20121,50.194863332829
20121,62.57274591419059
20122,50.167090886075734
20122,55.0558013647375
20123,50.93260986704222
20123,54.29366279655779
20124,60.91710325697778
20124,63.89514737733653
20125,44.832623139233654
20125,48.0551739679256
20129,58.101789138686485
20129,60.891988834864655
20132,52.65822927716752
20132,59.45336701836384
20133,42.508268893604544
20133,47.275715881670024
20134,44.023090671485576
20134,47.958929666331116
20137,48.7182146596237
20137,51.28122784386218
20138,47.257496880813385
20138,48.38311919360093
20139,38.209587681461386
20139,41.62002560790156
20140,36.72799521432796
20140,41.02444017437142
20142,38.47488246837132
20142,47.05060673431611
20144,47.55730484572934
20144,51.60730891160562
20145,36.37916427934674
20145,36.11263655273008
20146,48.578493789887766
20146,51.022257657118246
20148,28.33832743470098
20148,31.271277367229192
20151,51.38939445119509
20151,56.39035692349286
20152,24.363272405006516
20152,33.97597514407735
20153,28.542936560133814
20153,28.90503348095316
20155,31.047966950376267
20155,30.465198019860495
20157,28.25018055338255
20157,28.836286410479477
20158,40.31504458440861
20158,43.89701074949453
20160,46.35478745715719
20160,53.19166454127137
20161,44.389012900876324
20161,49.04071201405055
20162,14.47036698502554
20162,15.211643306302353
20166,34.72610498482073
20166,38.86216169008067
20167,25.56272184345084
20167,26.459093846065898
20168,39.64828004299755
20168,41.35729271257427
20175,39.8676881723001
20175,46.935349021159425
20176,28.63862043703106
20176,31.490437010644186
20177,27.814389732522024
20177,30.832588538317612
20179,24.03834211994225
20179,25.230491792651968
20180,28.584675070265646
20180,32.183085904994485
20181,27.99117913716276
20181,31.020590547104955
20182,27.652534296814824
20182,30.927703252980407
20183,23.09218306608603
20183,25.70059389463613
20184,26.401472514783833
20184,29.174036590146347
20187,29.268989361507792
20187,32.92747465321715
20188,23.16225386337495
20188,26.45316017177743
20189,22.52721865412215
20189,24.7529524547953
20193,25.354916733755193
20193,27.744051691511988
20196,20.334892501293773
20196,24.607783324281932
20197,28.520128773971344
20197,30.87693635510727
20198,27.857063286741013
20198,30.250357453252228
20200,27.223312257041393
20200,30.956844605190653
20201,24.811037265079122
20201,30.023398244884653
20205,25.2257245157806
20205,27.796275017966686
20206,25.546691189349538
20206,28.196256469672832
20207,25.748559683141572
20207,29.192121975858445
20208,23.595478722746943
20208,26.452681165345957
20209,20.674505287492778
20209,23.211418776444987
20211,33.43276919781322
20211,33.731611043634544
20212,17.35981417373872
20212,19.594272220638437
20215,19.276923988906432
20215,22.920730752004705
20216,22.318558807104406
20216,24.289772597836777
20219,22.744202422424102
20219,24.260853727098922
20220,20.998847259602076
20220,24.56459324460634
20222,21.223400817790502
20222,22.541225225153102
20224,23.33303788010503
20224,26.072716508113164
20225,12.275753185782634
20225,15.190572379340587
20226,18.094738157702164
20226,20.080463395991796
20227,18.1662066150719
20227,19.454885341751744
20228,20.68709222027953
20228,21.141760906703034
20230,12.483019482921547
20230,14.166450480340233
20231,20.569115084661565
20231,22.188602652348262
20232,19.80615587301657
20232,22.613353296064993
20233,12.81472396850586
20233,14.803642696058246
20234,5.327703120003283
20234,11.226845942752462
20235,13.794046445631645
20235,15.808508056989858
20238,14.500540138969958
20238,18.247939035926066
20239,11.340739471811643
20239,11.072959993926572
20240,16.191437576858092
20240,21.463130333054234
20241,19.086304815722183
20241,21.383017341855545
20242,17.357208799308452
20242,19.824172842670492
20244,12.539329414636317
20244,14.14298198592495
20246,16.518883382770376
20246,19.33561915746877
20249,12.11429032473497
20249,14.960034051411588
20251,14.609785590373294
20251,15.93434201831549
20252,15.606978416442871
20252,17.597676401406947
20253,14.850455697153656
20253,16.03812240211057
20254,16.931847364130157
20254,17.79067356821517
20255,20.84253301419003
20255,24.1083341719399
20256,14.261907382750175
20256,15.733700963812815
20259,12.230779980269956
20259,15.362753757288758
20263,16.633830775677318
20263,17.75583529472351
20264,17.79007314292478
20264,19.689717551352274
20265,4.040139032081819
20265,8.444055909841833
20267,16.413542781077638
20267,17.377645902230704
20268,14.139748764709687
20268,17.40512920433367
20269,14.858892816892812
20269,16.762467266808095
20270,15.980579476960948
20270,17.463224625923264
20271,10.315203465206523
20271,13.680187624944768
20272,16.933462579485397
20272,18.13130071465398
20273,13.57880676967997
20273,17.16771821572747
20275,12.900064690012327
20275,16.973994419608317
20276,15.734324770913997
20276,17.240248246931692
20277,14.699443021290739
20277,17.007116499081462
20278,10.401746900988297
20278,13.379694374514298
20280,11.53960618838458
20280,14.177156864757269
20281,10.481507353379692
20281,13.889370263462336
20282,11.743906172228531
20282,14.171087950048312
20283,13.51883341560901
20283,14.941842455259511
20284,13.670844020977826
20284,15.922850430851252
20285,11.435478873655828
20285,13.840708940801486
20288,12.209616207740677
20288,13.984135493426255
20289,15.28690851238412
20289,15.905861911639361
20290,12.929840030804487
20290,13.375334706104976
20291,15.069511114711492
20291,16.867093385105402
20292,13.210970348035785
20292,14.620452440960307
20295,14.743224835731613
20295,16.70718055040064
20296,14.768791198730469
20296,17.21612930969453
20299,14.088603177540739
20299,16.523933749803355
20300,13.840719538675227
20300,14.497738724023524
20301,11.333921526519346
20301,12.656164122299408
20302,4.009315909634173
20302,7.602091755665524
20303,13.38629826021866
20303,15.183991932533157
20304,9.785021875945615
20304,12.725610430811493
20305,4.221223578486644
20305,7.890498722103279
20307,13.202760112117714
20307,15.231065961676585
20309,12.294046373434469
20309,14.745094064255834
20310,13.632757156667575
20310,16.297896798227875
20311,15.539475313374695
20311,17.250310760148814
20314,13.823367417698176
20314,15.307604393488925
20315,11.60487148627429
20315,12.822039087053756
20316,8.38847363163048
20316,9.05395916649993
20317,14.30755132352802
20317,15.271310383165385
20320,12.698050458666305
20320,14.061235085339613
20321,9.71645542433564
20321,10.702578566443751
20322,14.40197389562365
20322,17.27820589508809
20324,9.979452381671315
20324,12.905410581911113
20325,10.838507554900477
20325,14.190682857808932
20326,13.227248195191503
20326,14.45433805358242
20327,8.836398007164538
20327,11.049293286363843
20328,15.293722689991267
20328,15.896725073666639
20329,10.275393883946915
20329,11.741623116211152
20330,12.554394087321322
20330,13.555585669799589
20332,10.187949916006813
20332,10.544617088747696
20335,13.14516393231674
20335,14.676173623179047
20336,10.921632749933591
20336,12.131771561125634
20338,10.920144779581419
20338,12.223796307201116
20341,9.714397618468379
20341,11.246910750026434
20342,12.977890424325432
20342,14.306030760348683
20346,12.356062932753227
20346,13.130209912716502
20349,10.502528118415617
20349,11.388054585792649
20350,3.1436850025620258
20350,6.585426777181491
20352,10.087782490421349
20352,10.535705751096698
20353,12.149970115070612
20353,14.399150042466715
20354,11.084537949360591
20354,12.478969301975948
20356,8.637013082772913
20356,9.455673190909373
20357,8.954794230595441
20357,9.906452936185918
20358,8.48693855043868
20358,9.915841660029452
20359,9.826823472976685
20359,10.94003917801548
20361,8.14598107505852
20361,8.972844593961474
20362,14.08831324375851
20362,15.452000228452011
20365,10.584994564593678
20365,11.778108553147652
20366,12.720013265878382
20366,13.775139613890312
20367,10.697787595466828
20367,11.92848912762924
20372,10.593917986037026
20372,10.915382882239113
